"MacroTrends Data Download"
"NDAQ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2004-04-23,6.7314,7.0744,6.7314,6.7632,17100
2004-04-26,6.8172,6.8172,6.7314,6.8172,9700
2004-04-27,6.8600,6.8600,6.8172,6.8172,11300
2004-04-28,6.6457,6.8600,6.4313,6.4313,5900
2004-04-29,6.4313,6.6457,6.4313,6.4313,10300
2004-04-30,6.4313,6.4313,6.4313,6.4313,0
2004-05-03,6.7314,6.8600,6.3884,6.6457,20000
2004-05-04,6.6628,6.8172,6.6457,6.6457,17800
2004-05-05,6.6028,6.6457,6.4313,6.6028,11800
2004-05-06,6.6028,6.7743,6.6028,6.6028,6100
2004-05-07,6.5599,6.6028,6.5599,6.5771,6000
2004-05-10,6.5599,6.5599,6.3455,6.5170,24300
2004-05-11,6.2598,6.2598,6.2598,6.2598,200
2004-05-12,6.2598,6.4825,6.0883,6.4825,6500
2004-05-13,6.4827,6.4827,6.4827,6.4827,0
2004-05-14,6.2169,6.2341,6.2169,6.2169,2100
2004-05-17,6.0883,6.2341,6.0883,6.0883,1200
2004-05-18,6.2083,6.2083,6.1312,6.1740,7400
2004-05-19,6.2169,6.3455,6.1312,6.1740,25600
2004-05-20,6.1312,6.1312,6.1312,6.1312,400
2004-05-21,6.1312,6.1312,6.0883,6.0883,2300
2004-05-24,6.0883,6.1740,6.0883,6.1054,3300
2004-05-25,6.1569,6.5170,6.1397,6.2598,77200
2004-05-26,6.3027,6.3027,6.1912,6.2169,4500
2004-05-27,6.3027,6.3027,6.3027,6.3027,1500
2004-05-28,6.1912,6.2169,6.1912,6.2169,1700
2004-06-01,6.2169,6.2169,6.1912,6.1912,1300
2004-06-02,6.1912,6.1912,6.1912,6.1912,500
2004-06-03,6.2769,6.2769,6.1912,6.1912,1400
2004-06-04,6.2769,6.3884,6.2169,6.2598,27700
2004-06-07,6.2598,6.2598,6.2598,6.2598,0
2004-06-08,6.4313,6.4313,6.2598,6.2598,26500
2004-06-09,6.2169,6.3027,6.2169,6.2169,2800
2004-06-10,6.1912,6.1998,6.1740,6.1998,8500
2004-06-14,6.1312,6.1312,6.1312,6.1312,200
2004-06-15,6.1312,6.1312,5.8825,5.9168,11600
2004-06-16,5.9168,5.9168,5.9168,5.9168,0
2004-06-17,5.8996,5.9511,5.8996,5.9168,6200
2004-06-18,5.9168,5.9597,5.9168,5.9254,3800
2004-06-21,5.9254,5.9254,5.8996,5.8996,1400
2004-06-22,5.8825,5.9168,5.6595,5.6595,11000
2004-06-23,5.6595,5.7882,5.6595,5.7882,14600
2004-06-24,5.7453,5.7453,5.6595,5.6853,14200
2004-06-25,5.6853,5.6853,5.6595,5.6681,12500
2004-06-28,5.6681,5.6767,5.6595,5.6595,15300
2004-06-29,5.6595,5.6595,5.4966,5.5481,34800
2004-06-30,5.5309,5.5395,5.4023,5.4023,25600
2004-07-01,5.3594,5.4023,5.3594,5.3937,8000
2004-07-02,5.3937,5.4452,5.3937,5.4452,17000
2004-07-06,5.4366,5.4795,5.4109,5.4795,24400
2004-07-07,5.4194,5.4366,5.3422,5.4194,39700
2004-07-08,5.3165,5.3594,5.3165,5.3594,2400
2004-07-09,5.4023,5.4366,5.3680,5.4023,33500
2004-07-12,5.3766,5.4366,5.3594,5.4023,86300
2004-07-13,5.4023,5.4280,5.4023,5.4023,25400
2004-07-14,5.4023,5.4023,5.3594,5.4023,6200
2004-07-15,5.4452,5.4452,5.4023,5.4452,56700
2004-07-16,5.4966,5.4966,5.4366,5.4966,89700
2004-07-19,5.4623,5.4966,5.4623,5.4880,45800
2004-07-20,5.4623,5.4966,5.4623,5.4966,1300
2004-07-21,5.4623,5.5223,5.2908,5.4023,513700
2004-07-22,5.4452,5.4880,5.4023,5.4623,4300
2004-07-23,5.4023,5.4023,5.4023,5.4023,2700
2004-07-26,5.4023,5.4023,5.3594,5.4023,112000
2004-07-27,5.4023,5.4366,5.3594,5.3937,11100
2004-07-28,5.3594,5.4280,5.3422,5.3422,144000
2004-07-29,5.3594,5.4280,5.3165,5.4023,158200
2004-07-30,5.3422,5.4194,5.3422,5.4023,99600
2004-08-02,5.3766,5.4280,5.3594,5.4023,12400
2004-08-03,5.3594,5.3594,5.3594,5.3594,1100
2004-08-04,5.3594,5.3594,5.3594,5.3594,5400
2004-08-05,5.4194,5.4194,5.4023,5.4023,2900
2004-08-06,5.4023,5.4023,5.2736,5.3680,32300
2004-08-09,5.3680,5.3680,5.3680,5.3680,500
2004-08-10,5.2908,5.3594,5.2908,5.3594,11500
2004-08-11,5.2479,5.3594,5.2479,5.3165,5400
2004-08-12,5.3165,5.3165,5.1965,5.1965,12000
2004-08-13,5.1879,5.1879,4.9735,5.0593,24800
2004-08-16,5.1450,5.1450,5.0164,5.0593,2900
2004-08-17,5.1707,5.1707,5.0593,5.0593,2700
2004-08-18,5.0164,5.1450,5.0164,5.1450,6300
2004-08-19,5.1450,5.1707,5.1450,5.1450,2400
2004-08-20,5.1879,5.2736,5.1879,5.2736,3900
2004-08-23,5.1879,5.2736,5.1879,5.2308,2100
2004-08-24,5.1879,5.2479,5.1879,5.2308,300
2004-08-25,5.1879,5.2308,5.1879,5.2308,1600
2004-08-26,5.1879,5.2479,5.1879,5.1879,2700
2004-08-27,5.2308,5.2308,5.1879,5.2136,9700
2004-08-30,5.2736,5.3594,5.2308,5.3594,6700
2004-08-31,5.3594,5.3594,5.2908,5.2908,1500
2004-09-01,5.2908,5.2908,5.2908,5.2908,0
2004-09-02,5.2308,5.3165,5.1879,5.1879,3800
2004-09-03,5.1879,5.2736,5.1879,5.2736,1500
2004-09-07,5.1879,5.2308,5.1879,5.2308,5000
2004-09-08,5.1879,5.1879,5.1879,5.1879,9400
2004-09-09,5.1879,5.2308,5.1879,5.2308,1200
2004-09-10,5.2479,5.2479,5.1965,5.2050,16800
2004-09-13,5.1965,5.1965,4.9306,4.9306,90200
2004-09-14,4.9306,4.9306,4.7849,4.8192,76900
2004-09-15,4.8449,4.8449,4.8020,4.8449,1500
2004-09-16,4.8020,4.8192,4.7420,4.7892,22200
2004-09-17,4.8020,4.8020,4.7420,4.7420,35600
2004-09-20,4.8020,4.8020,4.7591,4.8020,34300
2004-09-21,4.8020,4.8020,4.7420,4.8020,197500
2004-09-22,4.8020,4.8020,4.7763,4.7849,22600
2004-09-23,4.8449,4.8878,4.8449,4.8449,27500
2004-09-24,4.9735,5.0593,4.9735,5.0593,2700
2004-09-27,5.0593,5.2994,5.0593,5.1879,22800
2004-09-28,5.1879,5.1879,5.1879,5.1879,300
2004-09-29,5.2050,5.7882,5.2050,5.7882,21100
2004-09-30,5.7453,6.0025,5.7453,5.9168,9900
2004-10-01,6.0025,6.4313,6.0025,6.3455,8200
2004-10-04,6.2598,6.8172,6.1740,6.7314,32800
2004-10-05,6.8172,6.8172,6.4742,6.5170,39200
2004-10-06,6.6028,6.7571,6.5599,6.7571,12900
2004-10-07,6.7571,6.9887,6.7571,6.7743,19400
2004-10-08,6.7743,6.7743,6.5599,6.5599,4600
2004-10-11,6.5599,6.5599,6.5599,6.5599,0
2004-10-12,6.5599,6.6028,6.4056,6.4999,4600
2004-10-13,6.4999,6.5599,6.3884,6.4313,10000
2004-10-14,6.5599,6.5599,6.2169,6.4742,4200
2004-10-15,6.5170,6.5170,6.2169,6.4313,6400
2004-10-18,6.2169,6.2598,6.1740,6.1740,7000
2004-10-19,6.2169,6.2169,5.6595,5.6595,20000
2004-10-20,5.8739,5.9597,5.7453,5.7453,2900
2004-10-21,5.7453,5.7453,5.5309,5.6167,10100
2004-10-22,5.6595,5.6595,5.6167,5.6167,900
2004-10-25,5.6595,5.6595,5.4880,5.5309,8800
2004-10-26,5.6167,5.6167,5.6167,5.6167,1200
2004-10-27,5.4880,5.6595,5.4880,5.6167,9000
2004-10-28,5.6595,5.6595,5.6595,5.6595,2600
2004-10-29,5.6595,5.8310,5.5909,5.8310,8500
2004-11-01,5.6595,5.8568,5.6595,5.8310,21900
2004-11-02,5.7882,5.8739,5.7882,5.7882,7800
2004-11-03,5.6167,6.0025,5.6167,5.8568,14800
2004-11-04,5.8568,5.8568,5.8310,5.8310,1200
2004-11-05,5.8310,6.1054,5.8310,5.9168,18200
2004-11-08,5.9597,6.0025,5.8739,5.9168,7200
2004-11-09,6.1312,6.2598,6.0025,6.0883,64800
2004-11-10,6.1054,6.1054,6.0883,6.1054,18300
2004-11-11,6.0883,6.2598,6.0883,6.2598,32200
2004-11-12,6.2598,6.3027,6.2169,6.3027,7100
2004-11-15,6.3027,6.4313,6.2169,6.4313,80600
2004-11-16,6.4313,6.4742,6.3455,6.4484,46300
2004-11-17,6.4484,6.5170,6.4484,6.5170,5100
2004-11-18,6.5170,6.6028,6.4484,6.5599,29500
2004-11-19,6.5599,6.6028,6.5599,6.5599,5600
2004-11-22,6.4742,6.6285,6.4742,6.6199,37300
2004-11-23,6.5428,6.5428,6.3027,6.3027,16000
2004-11-24,6.3027,6.3027,5.9597,5.9597,20600
2004-11-26,6.0025,6.0025,6.0025,6.0025,3500
2004-11-29,6.0454,6.0454,5.9597,6.0197,3600
2004-11-30,6.0197,6.0197,5.9597,6.0025,30500
2004-12-01,6.0025,6.0025,5.9597,6.0025,7000
2004-12-02,6.0025,6.0025,5.7453,5.8739,16600
2004-12-03,5.7539,5.9168,5.7539,5.9168,4400
2004-12-06,5.8739,6.0454,5.7882,5.9768,25600
2004-12-07,5.9597,5.9597,5.7453,5.7453,16200
2004-12-08,5.7453,5.7882,5.6252,5.7453,30400
2004-12-09,5.7710,5.7710,5.5738,5.5738,16100
2004-12-10,5.7453,5.8739,5.7110,5.8739,123200
2004-12-13,5.8310,5.8310,5.7882,5.8310,14700
2004-12-14,5.9168,7.2888,5.9168,7.1516,145300
2004-12-15,7.2459,8.4035,7.2459,7.8462,309800
2004-12-16,7.9319,8.4035,7.8719,8.0691,142300
2004-12-17,7.8033,7.9748,7.7604,7.8033,32200
2004-12-20,7.8462,8.6179,7.8462,8.2749,169800
2004-12-21,8.2749,8.5750,8.2749,8.3692,165000
2004-12-22,8.4893,8.4893,7.8462,7.8547,100200
2004-12-23,7.8890,8.1463,7.8547,8.0605,117700
2004-12-27,8.1463,8.1463,7.8890,7.8890,26700
2004-12-28,7.9748,8.0177,7.8976,7.9748,37300
2004-12-29,8.0605,8.4464,7.9834,8.0605,189400
2004-12-30,8.1463,8.7894,8.1034,8.6522,168100
2004-12-31,8.7894,9.0038,8.7037,8.7465,105200
2005-01-03,9.0038,9.0895,8.6179,8.7037,62600
2005-01-04,8.7465,8.7894,8.3607,8.4464,48200
2005-01-05,8.4121,8.5750,8.2749,8.3607,69500
2005-01-06,8.3864,8.5750,8.3178,8.4035,35900
2005-01-07,8.3607,8.3607,7.8033,7.8204,67500
2005-01-10,7.8204,8.0605,7.7604,8.0605,32000
2005-01-11,8.0605,8.3178,7.9748,8.1034,47700
2005-01-12,8.0177,8.0177,7.8462,7.9319,15600
2005-01-13,7.8462,7.8462,6.9887,7.4603,147800
2005-01-14,7.4603,7.5032,7.1173,7.1344,52000
2005-01-18,7.2030,7.8033,6.9458,7.5460,80700
2005-01-19,7.3745,7.3831,7.1602,7.2030,25100
2005-01-20,7.1173,7.5460,6.9887,7.4431,40300
2005-01-21,7.3402,7.4603,7.2030,7.2459,20700
2005-01-24,7.2030,7.3745,7.0315,7.1173,54700
2005-01-25,7.3317,7.3317,6.5170,6.9458,239400
2005-01-26,7.0058,7.2030,6.8600,7.1001,94800
2005-01-27,7.1001,7.2974,7.0744,7.2459,48600
2005-01-28,7.2631,7.4174,7.2288,7.4174,41500
2005-01-31,7.3917,7.4174,7.3402,7.3402,47800
2005-02-01,7.4174,7.4174,7.1173,7.1173,27700
2005-02-02,7.1173,7.2888,6.9887,7.2030,63100
2005-02-03,7.1173,7.4946,7.1173,7.4603,46300
2005-02-04,7.4603,8.4893,7.4603,8.2406,489900
2005-02-07,8.3178,8.8323,8.2320,8.6008,465600
2005-02-08,8.6008,8.6179,8.4464,8.4893,462000
2005-02-09,8.4893,8.5750,8.2320,8.3264,300500
2005-02-10,8.1463,9.1324,7.8547,9.1067,8898100
2005-02-11,9.2182,9.3468,8.6436,9.0038,1489600
2005-02-14,9.0295,9.1324,8.8409,8.9695,1002900
2005-02-15,9.0124,9.0124,8.3950,8.6179,637200
2005-02-16,8.7037,8.7465,8.5493,8.7037,797400
2005-02-17,8.7465,8.7465,8.3607,8.4464,699600
2005-02-18,8.3264,8.6608,8.0605,8.6008,1095200
2005-02-22,8.4893,8.4893,8.1892,8.3435,401400
2005-02-23,8.3178,8.4035,8.1463,8.3006,551600
2005-02-24,8.1463,8.3607,8.1463,8.2749,152300
2005-02-25,8.2492,9.0895,8.1463,9.0038,658900
2005-02-28,9.0038,9.1839,8.8580,9.0381,398900
2005-03-01,9.1839,9.3211,8.7551,9.1067,250100
2005-03-02,8.9952,9.5869,8.8580,9.3125,480100
2005-03-03,9.3468,9.6812,9.0895,9.2353,436700
2005-03-04,9.2267,9.3382,9.0544,9.1753,228000
2005-03-07,9.6726,9.6726,9.3125,9.3725,989600
2005-03-08,9.3468,9.5612,9.0895,9.1753,529400
2005-03-09,9.0638,9.1444,8.7894,8.8494,561200
2005-03-10,8.8323,8.9952,8.6179,8.7122,245800
2005-03-11,8.6351,8.8837,8.5322,8.8237,498200
2005-03-14,9.0038,9.0467,8.6093,8.9609,494300
2005-03-15,9.0638,9.3897,9.0381,9.2353,1071600
2005-03-16,9.2182,9.4325,9.0895,9.4068,240100
2005-03-17,9.4240,9.5526,9.2096,9.4926,256400
2005-03-18,9.4926,9.7927,9.4411,9.7412,426500
2005-03-21,9.6469,10.1700,9.4754,9.8441,753300
2005-03-22,9.8527,9.8527,9.3982,9.4754,445300
2005-03-23,9.5183,9.5183,9.1839,9.2696,217800
2005-03-24,9.4240,9.6469,9.2610,9.5183,325100
2005-03-28,9.4154,9.6812,9.2610,9.5612,271200
2005-03-29,9.5183,9.5183,9.3382,9.3811,296600
2005-03-30,9.4583,9.4926,9.1067,9.2096,304000
2005-03-31,9.2610,9.4325,9.0981,9.1753,367000
2005-04-01,9.4154,9.4154,8.8237,8.9652,568400
2005-04-04,8.9009,9.3039,8.8837,9.2182,301000
2005-04-05,9.0467,9.2953,9.0458,9.2010,202300
2005-04-06,9.3554,9.4497,9.1581,9.2439,167800
2005-04-07,9.2868,9.4068,9.1753,9.3211,82300
2005-04-08,9.2353,9.4497,9.2353,9.3382,166800
2005-04-11,9.4325,9.4583,8.8752,9.0295,130800
2005-04-12,8.8923,9.3296,8.8923,9.2010,206000
2005-04-13,9.2439,9.2696,9.0038,9.1067,180400
2005-04-14,9.1067,9.2610,9.0038,9.0467,296700
2005-04-15,8.7894,9.2610,8.4121,8.9695,1074100
2005-04-18,8.9609,9.3468,8.9009,9.1238,500300
2005-04-19,9.1324,9.3039,9.1324,9.2868,337100
2005-04-20,9.3039,9.3897,8.8752,8.9180,291300
2005-04-21,8.9609,9.4325,8.5750,8.9523,1384300
2005-04-22,9.5097,12.1337,9.5011,11.5163,7621600
2005-04-25,11.3962,12.6225,11.3705,12.4167,3004500
2005-04-26,12.2795,12.4938,11.9022,12.0822,2062600
2005-04-27,11.9622,12.6911,11.6192,12.3566,838700
2005-04-28,12.4338,13.0341,12.4338,12.8626,1252500
2005-04-29,12.6225,13.2913,12.6225,12.8540,727900
2005-05-02,12.8626,13.0341,12.6911,12.8540,609600
2005-05-03,12.8626,13.2742,12.6911,12.8283,935400
2005-05-04,12.9054,12.9998,12.7339,12.9912,291900
2005-05-05,13.0598,13.2484,12.8368,13.1198,316200
2005-05-06,13.1370,13.7544,12.8797,13.6189,549400
2005-05-09,13.7201,13.7629,13.3342,13.5228,370700
2005-05-10,13.5314,13.5914,12.6053,12.8626,1294900
2005-05-11,12.9483,12.9483,12.6139,12.7940,312900
2005-05-12,12.6310,12.7254,12.3738,12.4510,706400
2005-05-13,12.4252,12.6396,12.3652,12.4681,591600
2005-05-16,12.4338,12.6739,12.3138,12.4338,472800
2005-05-17,12.4338,12.8197,12.3481,12.6825,558100
2005-05-18,12.7339,13.1541,12.7339,12.7940,950300
2005-05-19,12.7940,13.2484,12.7940,13.1198,671300
2005-05-20,13.0598,14.3975,13.0598,13.8401,1625700
2005-05-23,13.8573,14.0030,13.5743,13.7972,830300
2005-05-24,13.7286,14.2346,13.6858,14.1402,800500
2005-05-25,14.0631,14.4575,14.0288,14.1917,694700
2005-05-26,14.2689,14.9720,14.1660,14.8605,1116400
2005-05-27,14.7919,14.9206,14.6976,14.7319,475700
2005-05-31,14.7834,14.8520,14.5175,14.7148,536600
2005-06-01,14.6805,14.7491,14.5861,14.7062,591300
2005-06-02,14.7834,14.9034,14.6976,14.8863,526100
2005-06-03,15.4522,15.7781,15.2207,15.4179,1344800
2005-06-06,15.3836,15.8467,15.3407,15.5637,800900
2005-06-07,15.7781,16.0096,15.5208,15.7781,881200
2005-06-08,15.9410,15.9839,15.5637,15.8895,525500
2005-06-09,15.8638,16.3183,15.7352,16.2926,604300
2005-06-10,16.4812,16.5070,16.1554,16.4898,720000
2005-06-13,16.5070,16.7213,16.3783,16.6613,624800
2005-06-14,16.7128,16.7128,16.1468,16.5155,974800
2005-06-15,16.3869,16.5070,16.2068,16.2926,1034000
2005-06-16,16.2068,16.3783,15.7866,16.1983,580500
2005-06-17,16.2840,16.2926,15.5551,15.8295,657800
2005-06-20,15.8124,16.2926,15.8124,16.1554,697000
2005-06-21,16.1211,16.1554,15.7866,15.9324,734100
2005-06-22,16.1554,16.2068,15.7009,15.8552,628200
2005-06-23,15.8552,16.0267,15.2207,15.3150,1174400
2005-06-24,15.4351,16.3783,15.4265,16.0010,3724400
2005-06-27,15.9924,16.9786,15.9839,16.7471,1539100
2005-06-28,16.8671,16.9357,16.2411,16.2840,957400
2005-06-29,16.5327,17.1501,16.2840,16.7471,1291100
2005-06-30,16.8071,16.8843,15.9238,16.1725,852600
2005-07-01,16.1725,16.5498,16.1211,16.5498,485300
2005-07-05,16.5498,16.5927,16.2583,16.3698,423300
2005-07-06,16.4641,16.9786,16.2926,16.9614,818600
2005-07-07,16.7213,16.9872,16.5927,16.9271,614700
2005-07-08,16.9357,16.9443,16.6356,16.7899,654700
2005-07-11,16.8671,17.1501,16.7213,17.0986,1665700
2005-07-12,16.9529,17.7075,16.9443,17.4588,893300
2005-07-13,17.4759,17.8704,17.2701,17.6303,643000
2005-07-14,17.8961,18.1448,17.6216,17.8790,668100
2005-07-15,17.5960,18.1362,17.5788,18.1362,1020600
2005-07-18,18.2220,18.2220,17.1244,17.2358,1371000
2005-07-19,17.3473,17.5617,17.1501,17.1672,634400
2005-07-20,17.1072,17.2273,16.8928,17.0901,575000
2005-07-21,17.0558,17.0986,16.3612,16.7128,926300
2005-07-22,16.7556,16.8157,16.2497,16.3355,616800
2005-07-25,16.3440,17.3302,16.3440,17.0215,693100
2005-07-26,17.0215,17.3816,16.8928,17.3645,603700
2005-07-27,17.3816,17.3988,17.1587,17.3816,319400
2005-07-28,17.4759,17.9647,17.4073,17.9647,389200
2005-07-29,18.9508,19.8512,18.8308,19.4225,2442600
2005-08-01,19.5082,19.7140,19.3710,19.4653,649700
2005-08-02,19.5082,19.7226,19.4053,19.5211,552200
2005-08-03,19.6025,19.8941,19.3882,19.7655,631600
2005-08-04,20.0227,20.7087,19.5082,19.6626,850600
2005-08-05,19.3796,19.5339,18.9423,19.1309,673600
2005-08-08,18.7622,18.8994,18.5307,18.8222,475200
2005-08-09,18.8651,19.0795,18.8222,18.9508,470200
2005-08-10,19.1995,19.5511,18.8222,19.1223,818500
2005-08-11,19.6111,20.2114,19.2081,19.8255,1002400
2005-08-12,19.7397,20.1856,19.6711,20.0056,662400
2005-08-15,20.0827,20.0827,19.5940,19.7140,591300
2005-08-16,19.6626,19.7226,19.0623,19.0795,1011300
2005-08-17,18.9508,19.4653,18.9080,19.2595,717200
2005-08-18,19.2510,19.2510,18.4792,18.8222,718800
2005-08-19,18.7193,19.5425,18.7193,19.3796,501700
2005-08-22,19.4739,19.7054,19.2938,19.4653,248500
2005-08-23,19.4739,19.6111,19.0880,19.4482,347100
2005-08-24,19.4310,20.1513,19.3624,19.8426,420800
2005-08-25,19.8941,20.1513,19.5082,19.7397,229400
2005-08-26,19.7569,19.7998,19.3796,19.7312,286400
2005-08-29,19.6025,19.6197,18.9508,19.6197,461100
2005-08-30,19.6368,19.9284,19.2938,19.8255,282300
2005-08-31,19.8941,21.0088,19.4225,20.1513,438700
2005-09-01,20.2714,20.6658,19.9198,20.6144,575700
2005-09-02,20.5372,21.3004,20.5286,21.0346,653700
2005-09-06,21.0088,22.0807,20.9059,21.9693,910600
2005-09-07,22.0807,22.0807,21.2661,21.7377,350600
2005-09-08,21.7549,21.7549,21.2661,21.4805,525600
2005-09-09,21.4376,21.6520,21.1117,21.4547,412200
2005-09-12,21.3861,21.7463,21.0860,21.1203,315100
2005-09-13,21.0689,21.0774,20.8974,20.9917,505500
2005-09-14,21.1375,21.7463,20.5372,20.7859,457000
2005-09-15,20.7516,20.9059,20.3657,20.8716,399200
2005-09-16,20.9488,21.3690,20.9222,21.2232,577200
2005-09-19,21.1117,21.3518,21.1032,21.2832,160600
2005-09-20,21.3433,21.7549,21.0003,21.0689,382500
2005-09-21,21.0088,21.4204,20.9059,21.0174,332500
2005-09-22,21.0774,21.5662,20.8116,21.1803,343300
2005-09-23,21.1117,21.5577,20.8888,21.4376,426700
2005-09-26,21.4376,21.6091,21.0774,21.1203,273900
2005-09-27,21.1203,21.2832,20.8889,21.0517,165200
2005-09-28,21.2404,21.4376,20.5544,21.3347,375600
2005-09-29,21.3518,21.7720,21.1889,21.7720,264700
2005-09-30,21.7635,21.8664,21.4976,21.7377,267000
2005-10-03,21.8664,22.9811,21.7206,22.2608,1169200
2005-10-04,22.4666,22.8696,22.2265,22.3466,453800
2005-10-05,22.7582,23.3841,22.5095,23.0754,1076400
2005-10-06,22.8954,23.0669,22.2951,22.5009,909600
2005-10-07,22.6467,24.1044,22.4838,24.0101,688800
2005-10-10,24.2073,25.3821,24.0358,24.9105,1715500
2005-10-11,26.1453,26.5226,25.4250,26.1196,1714000
2005-10-12,25.9824,26.0587,22.9811,23.5985,1901200
2005-10-13,23.6242,23.9587,22.0550,23.2812,1182900
2005-10-14,23.6242,24.5675,23.2898,23.4870,600200
2005-10-17,23.5985,23.9244,23.2384,23.7786,355200
2005-10-18,23.7957,25.0906,23.7957,24.3788,799300
2005-10-19,24.3617,24.7133,23.3241,24.7047,783700
2005-10-20,24.6875,25.5022,24.6104,24.7476,843300
2005-10-21,24.9962,25.3135,24.7476,24.9448,556000
2005-10-24,25.2792,26.0938,25.0391,26.0938,841600
2005-10-25,26.5826,26.5826,25.2964,25.8109,582000
2005-10-26,26.1110,26.4626,25.4250,25.7165,1354500
2005-10-27,26.1967,26.7284,25.7508,26.2310,1789800
2005-10-28,26.2310,26.3339,25.4679,25.8623,740000
2005-10-31,25.7766,26.6941,25.6222,26.4883,669200
2005-11-01,26.5397,27.8174,26.3854,27.6631,2046400
2005-11-02,27.7746,29.5753,27.2686,28.9493,2097400
2005-11-03,28.8979,29.2743,28.1862,28.7435,961800
2005-11-04,28.9322,29.2323,28.5034,28.9322,559800
2005-11-07,29.3181,30.3213,29.0951,30.0126,1386400
2005-11-08,30.5443,30.6986,29.8411,30.6215,1082900
2005-11-09,31.0073,32.1049,30.6558,31.1188,1571800
2005-11-10,31.3418,32.1135,29.9355,31.1960,1235100
2005-11-11,31.1960,31.4532,30.4414,30.9387,416800
2005-11-14,31.0845,32.0278,30.1413,32.0278,968700
2005-11-15,32.0621,32.7652,31.3503,31.4790,1100100
2005-11-16,30.9988,31.0331,28.7521,30.5786,1861400
2005-11-17,30.8701,31.7276,30.7072,31.7276,1147100
2005-11-18,32.1564,33.7771,31.8391,33.4427,1977200
2005-11-21,33.7428,35.4235,33.4512,35.1319,1743300
2005-11-22,35.5007,37.2414,34.7289,37.1471,2712400
2005-11-23,37.2157,38.7249,35.7236,36.1952,4109200
2005-11-25,36.2381,38.3304,36.1952,38.3219,1377600
2005-11-28,38.3990,38.7849,36.3582,36.5211,3008100
2005-11-29,36.6154,37.0184,33.7428,34.4459,4095200
2005-11-30,34.1115,34.6603,32.6452,33.5541,3032300
2005-12-01,34.3002,34.8318,33.9057,34.4202,1622500
2005-12-02,34.6517,36.3582,34.5574,36.2553,1780400
2005-12-05,36.8641,37.5587,35.4150,36.0495,1619200
2005-12-06,36.7097,37.0356,34.3002,34.5231,1817700
2005-12-07,34.3002,34.3002,32.3279,33.2283,2532400
2005-12-08,33.4427,34.6775,33.2197,33.9057,1797200
2005-12-09,34.4717,34.9433,33.2026,33.3569,1460300
2005-12-12,33.7171,33.7599,32.4394,33.2712,1081900
2005-12-13,32.6538,33.3140,31.5561,31.7877,2352000
2005-12-14,31.0502,31.5390,29.8840,31.0245,3214800
2005-12-15,30.9988,31.5904,30.2442,31.1017,1028200
2005-12-16,31.3332,32.2219,31.0073,31.5733,1451800
2005-12-19,31.9420,32.0020,31.1445,31.7877,1060700
2005-12-20,31.7962,31.8134,31.2989,31.6933,771700
2005-12-21,32.1135,33.1854,31.7105,31.9592,1431100
2005-12-22,32.4222,32.5337,31.6162,31.7877,566800
2005-12-23,31.7534,32.4480,31.7534,32.3536,877300
2005-12-27,32.3708,33.0825,31.7705,31.9420,760000
2005-12-28,32.0706,32.0706,30.1413,30.5786,1179000
2005-12-29,30.2013,31.1274,30.2013,30.6643,559000
2005-12-30,30.3556,30.5357,29.9269,30.1670,765600
2006-01-03,30.6558,31.4189,29.8677,31.0931,1129800
2006-01-04,31.2046,32.3022,31.0931,31.6762,1319600
2006-01-05,31.9592,32.4137,31.5133,31.6848,888800
2006-01-06,32.0192,34.6775,31.8391,34.1629,3134300
2006-01-09,33.2883,34.8833,32.9196,33.8114,1571500
2006-01-10,33.7857,33.7857,32.8081,32.8167,970800
2006-01-11,32.8081,33.9572,32.5852,33.3483,960400
2006-01-12,33.1683,33.7771,32.6795,32.8424,949700
2006-01-13,32.7995,33.6913,31.8906,33.4512,1468200
2006-01-17,33.5456,34.3773,32.6881,32.7910,943000
2006-01-18,30.4071,32.3708,30.1841,31.6419,1937300
2006-01-19,31.8134,33.1425,31.7534,32.9968,770200
2006-01-20,33.1511,33.8714,32.4222,32.4394,1062200
2006-01-23,32.4394,32.7224,31.2989,32.1135,749800
2006-01-24,32.0363,32.4222,31.3846,32.4222,807400
2006-01-25,32.5852,33.4427,32.1564,33.2454,885000
2006-01-26,33.6570,37.2843,33.6142,37.0442,3504500
2006-01-27,38.0132,38.1589,35.9294,37.3443,1248600
2006-01-30,39.5224,40.0883,38.5877,40.0454,3788700
2006-01-31,36.3067,36.6583,34.9433,35.9380,5009900
2006-02-01,34.5746,35.1062,33.6570,34.1973,3280300
2006-02-02,34.1029,34.9433,33.7857,34.1115,1436600
2006-02-03,34.3002,35.0290,33.8714,34.3173,1347300
2006-02-06,34.3002,36.6497,33.9657,36.3839,1974500
2006-02-07,36.8727,37.0956,34.9004,34.9947,1405300
2006-02-08,34.7375,35.6979,34.7375,35.0976,803000
